,file,label
0,food-11/training/0_0.jpg,food11_0
1,food-11/training/0_1.jpg,food11_0
2,food-11/training/0_10.jpg,food11_0
3,food-11/training/0_100.jpg,food11_0
4,food-11/training/0_101.jpg,food11_0
5,food-11/training/0_102.jpg,food11_0
6,food-11/training/0_103.jpg,food11_0
7,food-11/training/0_104.jpg,food11_0
8,food-11/training/0_105.jpg,food11_0
9,food-11/training/0_106.jpg,food11_0
10,food-11/training/0_107.jpg,food11_0
11,food-11/training/0_108.jpg,food11_0
12,food-11/training/0_109.jpg,food11_0
13,food-11/training/0_11.jpg,food11_0
14,food-11/training/0_110.jpg,food11_0
15,food-11/training/0_111.jpg,food11_0
16,food-11/training/0_112.jpg,food11_0
17,food-11/training/0_113.jpg,food11_0
18,food-11/training/0_114.jpg,food11_0
19,food-11/training/0_115.jpg,food11_0
20,food-11/training/0_116.jpg,food11_0
21,food-11/training/0_117.jpg,food11_0
22,food-11/training/0_118.jpg,food11_0
23,food-11/training/0_119.jpg,food11_0
24,food-11/training/0_12.jpg,food11_0
25,food-11/training/0_120.jpg,food11_0
26,food-11/training/0_121.jpg,food11_0
27,food-11/training/0_122.jpg,food11_0
28,food-11/training/0_123.jpg,food11_0
29,food-11/training/0_124.jpg,food11_0
30,food-11/training/0_125.jpg,food11_0
31,food-11/training/0_126.jpg,food11_0
32,food-11/training/0_127.jpg,food11_0
33,food-11/training/0_128.jpg,food11_0
34,food-11/training/0_129.jpg,food11_0
35,food-11/training/0_13.jpg,food11_0
36,food-11/training/0_130.jpg,food11_0
37,food-11/training/0_131.jpg,food11_0
38,food-11/training/0_132.jpg,food11_0
39,food-11/training/0_133.jpg,food11_0
40,food-11/training/0_134.jpg,food11_0
41,food-11/training/0_135.jpg,food11_0
42,food-11/training/0_136.jpg,food11_0
43,food-11/training/0_137.jpg,food11_0
44,food-11/training/0_138.jpg,food11_0
45,food-11/training/0_139.jpg,food11_0
46,food-11/training/0_14.jpg,food11_0
47,food-11/training/0_140.jpg,food11_0
48,food-11/training/0_141.jpg,food11_0
49,food-11/training/0_142.jpg,food11_0
50,food-11/training/0_143.jpg,food11_0
51,food-11/training/0_144.jpg,food11_0
52,food-11/training/0_145.jpg,food11_0
53,food-11/training/0_146.jpg,food11_0
54,food-11/training/0_147.jpg,food11_0
55,food-11/training/0_148.jpg,food11_0
56,food-11/training/0_149.jpg,food11_0
57,food-11/training/0_15.jpg,food11_0
58,food-11/training/0_150.jpg,food11_0
59,food-11/training/0_151.jpg,food11_0
60,food-11/training/0_152.jpg,food11_0
61,food-11/training/0_153.jpg,food11_0
62,food-11/training/0_154.jpg,food11_0
63,food-11/training/0_155.jpg,food11_0
64,food-11/training/0_156.jpg,food11_0
65,food-11/training/0_157.jpg,food11_0
66,food-11/training/0_158.jpg,food11_0
67,food-11/training/0_159.jpg,food11_0
68,food-11/training/0_16.jpg,food11_0
69,food-11/training/0_160.jpg,food11_0
70,food-11/training/0_161.jpg,food11_0
