,file,label
0,grozi/inSitu/1/video/video1.png,grozi_1
1,grozi/inSitu/1/video/video10.png,grozi_1
2,grozi/inSitu/1/video/video11.png,grozi_1
3,grozi/inSitu/1/video/video12.png,grozi_1
4,grozi/inSitu/1/video/video13.png,grozi_1
5,grozi/inSitu/1/video/video14.png,grozi_1
6,grozi/inSitu/1/video/video15.png,grozi_1
7,grozi/inSitu/1/video/video16.png,grozi_1
8,grozi/inSitu/1/video/video17.png,grozi_1
9,grozi/inSitu/1/video/video18.png,grozi_1
10,grozi/inSitu/1/video/video19.png,grozi_1
11,grozi/inSitu/1/video/video2.png,grozi_1
12,grozi/inSitu/1/video/video20.png,grozi_1
13,grozi/inSitu/1/video/video21.png,grozi_1
14,grozi/inSitu/1/video/video22.png,grozi_1
15,grozi/inSitu/1/video/video23.png,grozi_1
16,grozi/inSitu/1/video/video24.png,grozi_1
17,grozi/inSitu/1/video/video25.png,grozi_1
18,grozi/inSitu/1/video/video26.png,grozi_1
19,grozi/inSitu/1/video/video27.png,grozi_1
20,grozi/inSitu/1/video/video28.png,grozi_1
21,grozi/inSitu/1/video/video29.png,grozi_1
22,grozi/inSitu/1/video/video3.png,grozi_1
23,grozi/inSitu/1/video/video30.png,grozi_1
24,grozi/inSitu/1/video/video31.png,grozi_1
25,grozi/inSitu/1/video/video32.png,grozi_1
26,grozi/inSitu/1/video/video33.png,grozi_1
27,grozi/inSitu/1/video/video34.png,grozi_1
28,grozi/inSitu/1/video/video35.png,grozi_1
29,grozi/inSitu/1/video/video36.png,grozi_1
30,grozi/inSitu/1/video/video4.png,grozi_1
31,grozi/inSitu/1/video/video5.png,grozi_1
32,grozi/inSitu/1/video/video6.png,grozi_1
33,grozi/inSitu/1/video/video7.png,grozi_1
34,grozi/inSitu/1/video/video8.png,grozi_1
35,grozi/inSitu/1/video/video9.png,grozi_1
36,grozi/inSitu/10/video/video1.png,grozi_10
37,grozi/inSitu/10/video/video10.png,grozi_10
38,grozi/inSitu/10/video/video100.png,grozi_10
39,grozi/inSitu/10/video/video101.png,grozi_10
40,grozi/inSitu/10/video/video102.png,grozi_10
41,grozi/inSitu/10/video/video103.png,grozi_10
42,grozi/inSitu/10/video/video104.png,grozi_10
43,grozi/inSitu/10/video/video105.png,grozi_10
44,grozi/inSitu/10/video/video106.png,grozi_10
45,grozi/inSitu/10/video/video107.png,grozi_10
46,grozi/inSitu/10/video/video108.png,grozi_10
47,grozi/inSitu/10/video/video109.png,grozi_10
48,grozi/inSitu/10/video/video11.png,grozi_10
49,grozi/inSitu/10/video/video110.png,grozi_10
50,grozi/inSitu/10/video/video111.png,grozi_10
51,grozi/inSitu/10/video/video112.png,grozi_10
52,grozi/inSitu/10/video/video113.png,grozi_10
53,grozi/inSitu/10/video/video114.png,grozi_10
54,grozi/inSitu/10/video/video115.png,grozi_10
55,grozi/inSitu/10/video/video116.png,grozi_10
56,grozi/inSitu/10/video/video117.png,grozi_10
57,grozi/inSitu/10/video/video118.png,grozi_10
58,grozi/inSitu/10/video/video119.png,grozi_10
59,grozi/inSitu/10/video/video12.png,grozi_10
60,grozi/inSitu/10/video/video120.png,grozi_10
61,grozi/inSitu/10/video/video121.png,grozi_10
62,grozi/inSitu/10/video/video122.png,grozi_10
63,grozi/inSitu/10/video/video123.png,grozi_10
64,grozi/inSitu/10/video/video124.png,grozi_10
65,grozi/inSitu/10/video/video125.png,grozi_10
66,grozi/inSitu/10/video/video126.png,grozi_10
67,grozi/inSitu/10/video/video127.png,grozi_10
68,grozi/inSitu/10/video/video128.png,grozi_10
69,grozi/inSitu/10/video/video129.png,grozi_10
70,grozi/inSitu/10/video/video13.png,grozi_10
71,grozi/inSitu/10/video/video130.png,grozi_10
72,grozi/inSitu/10/video/video131.png,grozi_10
73,grozi/inSitu/10/video/video132.png,grozi_10
74,grozi/inSitu/10/video/video133.png,grozi_10
75,grozi/inSitu/10/video/video134.png,grozi_10
76,grozi/inSitu/10/video/video135.png,grozi_10
77,grozi/inSitu/10/video/video136.png,grozi_10
78,grozi/inSitu/10/video/video137.png,grozi_10
79,grozi/inSitu/10/video/video138.png,grozi_10
80,grozi/inSitu/10/video/video139.png,grozi_10
81,grozi/inSitu/10/video/video14.png,grozi_10
82,grozi/inSitu/10/video/video140.png,grozi_10
83,grozi/inSitu/10/video/video141.png,grozi_10
84,grozi/inSitu/10/video/video142.png,grozi_10
85,grozi/inSitu/10/video/video143.png,grozi_10
86,grozi/inSitu/10/video/video144.png,grozi_10
87,grozi/inSitu/10/video/video145.png,grozi_10
88,grozi/inSitu/10/video/video146.png,grozi_10
89,grozi/inSitu/10/video/video147.png,grozi_10
90,grozi/inSitu/10/video/video148.png,grozi_10
91,grozi/inSitu/10/video/video149.png,grozi_10
92,grozi/inSitu/10/video/video15.png,grozi_10
93,grozi/inSitu/10/video/video150.png,grozi_10
94,grozi/inSitu/10/video/video151.png,grozi_10
95,grozi/inSitu/10/video/video152.png,grozi_10
96,grozi/inSitu/10/video/video153.png,grozi_10
97,grozi/inSitu/10/video/video154.png,grozi_10
98,grozi/inSitu/10/video/video155.png,grozi_10
99,grozi/inSitu/10/video/video156.png,grozi_10
100,grozi/inSitu/10/video/video157.png,grozi_10
101,grozi/inSitu/10/video/video158.png,grozi_10
102,grozi/inSitu/10/video/video159.png,grozi_10
103,grozi/inSitu/10/video/video16.png,grozi_10
104,grozi/inSitu/10/video/video160.png,grozi_10
105,grozi/inSitu/10/video/video161.png,grozi_10
106,grozi/inSitu/10/video/video162.png,grozi_10
107,grozi/inSitu/10/video/video163.png,grozi_10
108,grozi/inSitu/10/video/video164.png,grozi_10
109,grozi/inSitu/10/video/video165.png,grozi_10
110,grozi/inSitu/10/video/video166.png,grozi_10
111,grozi/inSitu/10/video/video167.png,grozi_10
112,grozi/inSitu/10/video/video168.png,grozi_10
113,grozi/inSitu/10/video/video169.png,grozi_10
114,grozi/inSitu/10/video/video17.png,grozi_10
115,grozi/inSitu/10/video/video170.png,grozi_10
116,grozi/inSitu/10/video/video171.png,grozi_10
117,grozi/inSitu/10/video/video172.png,grozi_10
118,grozi/inSitu/10/video/video173.png,grozi_10
119,grozi/inSitu/10/video/video174.png,grozi_10
120,grozi/inSitu/10/video/video175.png,grozi_10
121,grozi/inSitu/10/video/video176.png,grozi_10
122,grozi/inSitu/10/video/video177.png,grozi_10
123,grozi/inSitu/10/video/video178.png,grozi_10
124,grozi/inSitu/10/video/video179.png,grozi_10
125,grozi/inSitu/10/video/video18.png,grozi_10
126,grozi/inSitu/10/video/video180.png,grozi_10
127,grozi/inSitu/10/video/video181.png,grozi_10
128,grozi/inSitu/10/video/video182.png,grozi_10
129,grozi/inSitu/10/video/video183.png,grozi_10
130,grozi/inSitu/10/video/video184.png,grozi_10
131,grozi/inSitu/10/video/video185.png,grozi_10
132,grozi/inSitu/10/video/video186.png,grozi_10
133,grozi/inSitu/10/video/video187.png,grozi_10
134,grozi/inSitu/10/video/video188.png,grozi_10
135,grozi/inSitu/10/video/video189.png,grozi_10
136,grozi/inSitu/10/video/video19.png,grozi_10
137,grozi/inSitu/10/video/video190.png,grozi_10
138,grozi/inSitu/10/video/video191.png,grozi_10
139,grozi/inSitu/10/video/video192.png,grozi_10
140,grozi/inSitu/10/video/video193.png,grozi_10
141,grozi/inSitu/10/video/video194.png,grozi_10
142,grozi/inSitu/10/video/video195.png,grozi_10
143,grozi/inSitu/10/video/video196.png,grozi_10
144,grozi/inSitu/10/video/video197.png,grozi_10
145,grozi/inSitu/10/video/video198.png,grozi_10
146,grozi/inSitu/10/video/video199.png,grozi_10
147,grozi/inSitu/10/video/video2.png,grozi_10
148,grozi/inSitu/10/video/video20.png,grozi_10
149,grozi/inSitu/10/video/video200.png,grozi_10
150,grozi/inSitu/10/video/video201.png,grozi_10
151,grozi/inSitu/10/video/video202.png,grozi_10
152,grozi/inSitu/10/video/video203.png,grozi_10
153,grozi/inSitu/10/video/video204.png,grozi_10
154,grozi/inSitu/10/video/video205.png,grozi_10
155,grozi/inSitu/10/video/video206.png,grozi_10
156,grozi/inSitu/10/video/video207.png,grozi_10
157,grozi/inSitu/10/video/video208.png,grozi_10
158,grozi/inSitu/10/video/video209.png,grozi_10
159,grozi/inSitu/10/video/video21.png,grozi_10
160,grozi/inSitu/10/video/video210.png,grozi_10
161,grozi/inSitu/10/video/video211.png,grozi_10
162,grozi/inSitu/10/video/video212.png,grozi_10
163,grozi/inSitu/10/video/video213.png,grozi_10
164,grozi/inSitu/10/video/video214.png,grozi_10
165,grozi/inSitu/10/video/video215.png,grozi_10
166,grozi/inSitu/10/video/video216.png,grozi_10
167,grozi/inSitu/10/video/video217.png,grozi_10
168,grozi/inSitu/10/video/video218.png,grozi_10
169,grozi/inSitu/10/video/video219.png,grozi_10
170,grozi/inSitu/10/video/video22.png,grozi_10
171,grozi/inSitu/10/video/video220.png,grozi_10
172,grozi/inSitu/10/video/video221.png,grozi_10
173,grozi/inSitu/10/video/video222.png,grozi_10
174,grozi/inSitu/10/video/video223.png,grozi_10
175,grozi/inSitu/10/video/video224.png,grozi_10
176,grozi/inSitu/10/video/video225.png,grozi_10
177,grozi/inSitu/10/video/video226.png,grozi_10
178,grozi/inSitu/10/video/video227.png,grozi_10
179,grozi/inSitu/10/video/video228.png,grozi_10
180,grozi/inSitu/10/video/video229.png,grozi_10
